date,open,high,low,close,volume,index_name,symbol,exchange,currency
20240429,17801.14,17820.0,17671.03,17782.71,0.0,NDX,NDX,NASDAQ,USD
20240430,17720.35,17768.87,17440.69,17440.69,0.0,NDX,NDX,NASDAQ,USD
20240501,17382.78,17667.86,17284.37,17318.55,0.0,NDX,NDX,NASDAQ,USD
20240502,17474.92,17575.8,17290.64,17541.54,0.0,NDX,NDX,NASDAQ,USD
20240503,17848.66,17926.98,17784.78,17890.79,0.0,NDX,NDX,NASDAQ,USD
20240506,17950.98,18094.46,17937.28,18093.57,0.0,NDX,NDX,NASDAQ,USD
20240507,18106.33,18156.32,18061.61,18091.45,0.0,NDX,NDX,NASDAQ,USD
20240508,17987.71,18135.34,17987.71,18085.01,0.0,NDX,NDX,NASDAQ,USD
20240509,18095.8,18138.02,18012.62,18113.46,0.0,NDX,NDX,NASDAQ,USD
20240510,18171.14,18247.61,18099.72,18161.18,0.0,NDX,NDX,NASDAQ,USD
20240513,18228.4,18233.49,18147.57,18198.61,0.0,NDX,NDX,NASDAQ,USD
20240514,18187.51,18339.58,18175.3,18322.77,0.0,NDX,NDX,NASDAQ,USD
20240515,18412.81,18607.53,18359.32,18596.65,0.0,NDX,NDX,NASDAQ,USD
20240516,18589.98,18669.5,18553.3,18557.96,0.0,NDX,NDX,NASDAQ,USD
20240517,18571.82,18590.37,18462.25,18546.23,0.0,NDX,NDX,NASDAQ,USD
20240520,18559.22,18703.82,18549.84,18674.19,0.0,NDX,NDX,NASDAQ,USD
20240521,18603.99,18721.18,18589.91,18713.8,0.0,NDX,NDX,NASDAQ,USD
20240522,18733.54,18756.69,18606.16,18705.2,0.0,NDX,NDX,NASDAQ,USD
20240523,18907.14,18907.54,18554.89,18623.39,0.0,NDX,NDX,NASDAQ,USD
20240524,18669.36,18851.99,18664.79,18808.35,0.0,NDX,NDX,NASDAQ,USD
20240528,18855.15,18875.2,18755.94,18869.44,0.0,NDX,NDX,NASDAQ,USD
20240529,18708.07,18814.81,18706.63,18736.75,0.0,NDX,NDX,NASDAQ,USD
20240530,18683.25,18705.26,18487.76,18538.66,0.0,NDX,NDX,NASDAQ,USD
20240531,18550.8,18574.56,18189.78,18536.65,0.0,NDX,NDX,NASDAQ,USD
20240603,18666.72,18707.22,18392.57,18600.97,0.0,NDX,NDX,NASDAQ,USD
20240604,18598.0,18697.95,18521.85,18654.84,0.0,NDX,NDX,NASDAQ,USD
20240605,18791.28,19035.05,18768.25,19035.05,0.0,NDX,NDX,NASDAQ,USD
20240606,19053.01,19071.79,18978.86,19021.19,0.0,NDX,NDX,NASDAQ,USD
20240607,18992.58,19113.88,18958.68,19000.95,0.0,NDX,NDX,NASDAQ,USD
20240610,18945.31,19089.84,18940.71,19074.67,0.0,NDX,NDX,NASDAQ,USD
20240611,19031.4,19212.63,18966.56,19210.19,0.0,NDX,NDX,NASDAQ,USD
20240612,19358.26,19556.89,19347.28,19465.18,0.0,NDX,NDX,NASDAQ,USD
20240613,19609.05,19639.45,19473.71,19576.92,0.0,NDX,NDX,NASDAQ,USD
20240614,19557.22,19664.59,19534.62,19659.8,0.0,NDX,NDX,NASDAQ,USD
20240617,19681.86,19977.84,19623.71,19902.75,0.0,NDX,NDX,NASDAQ,USD
20240618,19904.43,19940.5,19837.86,19908.86,0.0,NDX,NDX,NASDAQ,USD
20240620,19962.97,19979.93,19685.03,19752.3,0.0,NDX,NDX,NASDAQ,USD
20240621,19722.37,19801.97,19643.52,19700.43,0.0,NDX,NDX,NASDAQ,USD
20240624,19648.23,19723.2,19472.53,19474.62,0.0,NDX,NDX,NASDAQ,USD
20240625,19555.84,19712.41,19523.51,19701.13,0.0,NDX,NDX,NASDAQ,USD
20240626,19671.07,19763.55,19654.18,19751.05,0.0,NDX,NDX,NASDAQ,USD
20240627,19740.52,19850.81,19701.34,19789.03,0.0,NDX,NDX,NASDAQ,USD
20240628,19817.0,20017.71,19665.85,19682.87,0.0,NDX,NDX,NASDAQ,USD
20240701,19720.11,19827.75,19577.54,19812.22,0.0,NDX,NDX,NASDAQ,USD
20240702,19746.22,20014.91,19741.81,20011.89,0.0,NDX,NDX,NASDAQ,USD
20240703,19995.28,20186.63,19995.28,20186.63,0.0,NDX,NDX,NASDAQ,USD
20240705,20224.13,20406.99,20201.5,20391.97,0.0,NDX,NDX,NASDAQ,USD
20240708,20393.89,20455.38,20363.37,20439.54,0.0,NDX,NDX,NASDAQ,USD
20240709,20504.17,20543.9,20395.57,20453.02,0.0,NDX,NDX,NASDAQ,USD
20240710,20533.27,20690.97,20479.94,20675.38,0.0,NDX,NDX,NASDAQ,USD
20240711,20661.41,20672.1,20165.0,20211.36,0.0,NDX,NDX,NASDAQ,USD
20240712,20226.23,20526.08,20217.99,20331.49,0.0,NDX,NDX,NASDAQ,USD
20240715,20401.02,20585.17,20304.53,20386.88,0.0,NDX,NDX,NASDAQ,USD
20240716,20441.53,20477.0,20266.51,20398.63,0.0,NDX,NDX,NASDAQ,USD
20240717,20041.31,20080.27,19793.75,19799.14,0.0,NDX,NDX,NASDAQ,USD
20240718,19936.24,19947.98,19575.79,19705.09,0.0,NDX,NDX,NASDAQ,USD
20240719,19687.8,19784.48,19479.38,19522.62,0.0,NDX,NDX,NASDAQ,USD
20240722,19751.02,19861.72,19638.37,19822.87,0.0,NDX,NDX,NASDAQ,USD
20240723,19783.33,19904.6,19736.22,19754.34,0.0,NDX,NDX,NASDAQ,USD
20240724,19475.66,19482.55,19005.47,19032.39,0.0,NDX,NDX,NASDAQ,USD
20240725,19041.15,19227.2,18721.71,18830.58,0.0,NDX,NDX,NASDAQ,USD
20240726,18990.2,19142.68,18899.31,19023.66,0.0,NDX,NDX,NASDAQ,USD
20240729,19122.43,19224.59,18974.51,19059.49,0.0,NDX,NDX,NASDAQ,USD
20240730,19129.56,19165.42,18667.22,18796.27,0.0,NDX,NDX,NASDAQ,USD
20240731,19222.85,19426.62,19162.91,19362.43,0.0,NDX,NDX,NASDAQ,USD
20240801,19375.96,19538.97,18737.09,18890.39,0.0,NDX,NDX,NASDAQ,USD
20240802,18494.24,18628.78,18263.5,18440.85,0.0,NDX,NDX,NASDAQ,USD
20240805,17444.4,18169.49,17435.39,17895.15,0.0,NDX,NDX,NASDAQ,USD
20240806,17961.45,18368.68,17858.82,18077.92,0.0,NDX,NDX,NASDAQ,USD
20240807,18345.45,18445.75,17851.08,17867.37,0.0,NDX,NDX,NASDAQ,USD
20240808,18102.04,18445.41,17965.07,18413.82,0.0,NDX,NDX,NASDAQ,USD
20240809,18373.89,18567.63,18313.78,18513.1,0.0,NDX,NDX,NASDAQ,USD
20240812,18548.23,18665.75,18433.61,18542.03,0.0,NDX,NDX,NASDAQ,USD
20240813,18724.84,19013.01,18723.74,19006.43,0.0,NDX,NDX,NASDAQ,USD
20240814,19043.76,19103.0,18837.1,19022.68,0.0,NDX,NDX,NASDAQ,USD
20240815,19251.86,19502.92,19239.94,19490.15,0.0,NDX,NDX,NASDAQ,USD
20240816,19393.73,19561.24,19376.72,19508.52,0.0,NDX,NDX,NASDAQ,USD
20240819,19521.93,19766.49,19445.1,19766.49,0.0,NDX,NDX,NASDAQ,USD
20240820,19736.35,19835.38,19652.18,19719.82,0.0,NDX,NDX,NASDAQ,USD
20240821,19758.47,19885.34,19690.64,19824.84,0.0,NDX,NDX,NASDAQ,USD
20240822,19911.28,19938.89,19459.86,19491.84,0.0,NDX,NDX,NASDAQ,USD
20240823,19669.78,19818.4,19526.63,19720.87,0.0,NDX,NDX,NASDAQ,USD
20240826,19679.24,19726.9,19437.34,19516.44,0.0,NDX,NDX,NASDAQ,USD
20240827,19450.57,19617.92,19369.53,19581.52,0.0,NDX,NDX,NASDAQ,USD
20240828,19567.45,19587.04,19221.48,19350.78,0.0,NDX,NDX,NASDAQ,USD
20240829,19425.28,19622.73,19281.65,19325.46,0.0,NDX,NDX,NASDAQ,USD
20240830,19506.27,19582.17,19326.62,19574.64,0.0,NDX,NDX,NASDAQ,USD
20240903,19438.11,19438.11,18869.8,18958.73,0.0,NDX,NDX,NASDAQ,USD
20240904,18832.64,19070.82,18808.76,18921.4,0.0,NDX,NDX,NASDAQ,USD
20240905,18864.42,19102.36,18806.83,18930.33,0.0,NDX,NDX,NASDAQ,USD
20240906,18903.03,18930.77,18400.97,18421.31,0.0,NDX,NDX,NASDAQ,USD
20240909,18579.8,18693.86,18469.4,18660.78,0.0,NDX,NDX,NASDAQ,USD
20240910,18722.15,18845.74,18570.67,18829.14,0.0,NDX,NDX,NASDAQ,USD
20240911,18866.0,19266.39,18531.58,19237.3,0.0,NDX,NDX,NASDAQ,USD
20240912,19236.42,19456.41,19166.8,19423.07,0.0,NDX,NDX,NASDAQ,USD
20240913,19396.1,19556.8,19384.69,19514.58,0.0,NDX,NDX,NASDAQ,USD
20240916,19412.79,19446.06,19294.18,19423.06,0.0,NDX,NDX,NASDAQ,USD
20240917,19539.75,19596.34,19337.12,19432.4,0.0,NDX,NDX,NASDAQ,USD
20240918,19478.51,19643.51,19330.81,19344.49,0.0,NDX,NDX,NASDAQ,USD
20240919,19798.71,19951.79,19723.94,19839.83,0.0,NDX,NDX,NASDAQ,USD
20240920,19816.29,19845.7,19632.73,19791.49,0.0,NDX,NDX,NASDAQ,USD
20240923,19848.71,19892.78,19797.82,19852.2,0.0,NDX,NDX,NASDAQ,USD
20240924,19917.56,19984.47,19739.67,19944.84,0.0,NDX,NDX,NASDAQ,USD
20240925,19922.28,20043.43,19921.22,19972.61,0.0,NDX,NDX,NASDAQ,USD
20240926,20273.3,20273.3,19966.99,20115.54,0.0,NDX,NDX,NASDAQ,USD
20240927,20147.28,20152.53,19964.13,20008.63,0.0,NDX,NDX,NASDAQ,USD
