date,open,high,low,close,volume,index_name,symbol,exchange,currency
20230308,15528.81,15667.21,15524.85,15631.87,0.0,DAX,DAX,EUREX,EUR
20230309,15619.75,15667.05,15535.13,15633.21,0.0,DAX,DAX,EUREX,EUR
20230310,15369.67,15495.87,15316.38,15427.97,0.0,DAX,DAX,EUREX,EUR
20230313,15435.16,15435.81,14887.44,14959.47,0.0,DAX,DAX,EUREX,EUR
20230314,15016.53,15272.11,14951.71,15232.83,0.0,DAX,DAX,EUREX,EUR
20230315,15175.44,15246.17,14702.91,14735.26,0.0,DAX,DAX,EUREX,EUR
20230316,14973.84,15018.31,14664.17,14967.1,0.0,DAX,DAX,EUREX,EUR
20230317,15073.76,15153.11,14694.26,14768.2,0.0,DAX,DAX,EUREX,EUR
20230320,14715.4,14980.43,14458.39,14933.38,0.0,DAX,DAX,EUREX,EUR
20230321,15062.06,15253.1,15055.93,15195.34,0.0,DAX,DAX,EUREX,EUR
20230322,15174.67,15298.49,15166.95,15216.19,0.0,DAX,DAX,EUREX,EUR
20230323,15178.25,15244.32,15078.72,15210.39,0.0,DAX,DAX,EUREX,EUR
20230324,15135.5,15135.65,14809.82,14957.23,0.0,DAX,DAX,EUREX,EUR
20230327,15133.68,15185.35,15020.07,15127.68,0.0,DAX,DAX,EUREX,EUR
20230328,15255.93,15261.49,15103.76,15142.02,0.0,DAX,DAX,EUREX,EUR
20230329,15242.52,15342.27,15186.75,15328.78,0.0,DAX,DAX,EUREX,EUR
20230330,15429.38,15536.42,15424.69,15522.4,0.0,DAX,DAX,EUREX,EUR
20230331,15568.37,15659.06,15499.84,15628.84,0.0,DAX,DAX,EUREX,EUR
20230403,15623.45,15659.35,15553.9,15580.92,0.0,DAX,DAX,EUREX,EUR
20230404,15639.02,15736.56,15601.4,15603.47,0.0,DAX,DAX,EUREX,EUR
20230405,15611.68,15627.29,15482.88,15520.17,0.0,DAX,DAX,EUREX,EUR
20230406,15530.2,15601.49,15509.09,15578.33,0.0,DAX,DAX,EUREX,EUR
20230411,15710.45,15726.02,15625.79,15655.17,0.0,DAX,DAX,EUREX,EUR
20230412,15689.14,15827.28,15668.2,15703.6,0.0,DAX,DAX,EUREX,EUR
20230413,15708.21,15754.99,15675.15,15729.46,0.0,DAX,DAX,EUREX,EUR
